"","Year","LogMean","LogSTD","CL95","taxa","season","n","num_samples","Yc_mean","Yc_sd","Anomaly_yr"
"882",2004,1.695551492,0.667091914,0.362635295,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,-1.11641414228882
"883",2005,1.990501862,0.573267791,0.311631921,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,-0.115786287426611
"884",2006,1.837535293,0.329479043,0.179106848,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,-0.634729897512951
"885",2007,2.151670318,0.50922282,0.276816678,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,0.430982466919193
"886",2008,2.187146145,0.357694498,0.194444944,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,0.551335259392289
"887",2009,1.970504648,0.334858128,0.182030952,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,-0.183627427439558
"888",2010,2.019018963,0.32097775,0.174485493,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,-0.0190411787477535
"889",2011,2.24800541,0.520844108,0.283134082,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,0.757802116122935
"890",2012,2.284995547,0.300054884,0.163111693,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,0.883292250064346
"891",2013,2.06819884,0.487163967,0.264825349,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,0.147803008716385
"892",2014,2.329029872,0.346735788,0.188487721,"Themisto","Fall",13,13,2.02463164176923,0.294765300173076,1.03268000016297
"893",2015,1.980749573,0.469923619,0.237814163,"Themisto","Fall",15,15,2.02463164176923,0.294765300173076,-0.148871216331993
"894",2016,1.464834683,0.391207298,0.197978208,"Themisto","Fall",15,15,2.02463164176923,0.294765300173076,-1.89912774142864
"895",2017,1.728668965,0.344305314,0.17424253,"Themisto","Fall",15,15,2.02463164176923,0.294765300173076,-1.00406213552088
"896",2018,2.013444729,0.336760598,0.233363189,"Themisto","Fall",8,8,2.02463164176923,0.294765300173076,-0.0379519324786948
"897",2019,1.82080598,0.370476138,0.29644265,"Themisto","Fall",6,6,2.02463164176923,0.294765300173076,-0.691484586718828
"898",2020,2.19957607,0.370389391,0.256666753,"Themisto","Fall",8,8,2.02463164176923,0.294765300173076,0.593504147632193
"899",2021,2.251469662,0.364004404,0.252242183,"Themisto","Fall",8,8,2.02463164176923,0.294765300173076,0.769554693505569
"900",2022,2.303882593,0.27309201,0.26763017,"Themisto","Fall",4,4,2.02463164176923,0.294765300173076,0.947367112298504
"901",1998,1.421327871,0.314120849,0.170758039,"Themisto","Spring",13,13,1.44669581352,0.315888818059882,-0.0803065542990867
"902",1999,1.216365441,0.591923445,0.32177325,"Themisto","Spring",13,13,1.44669581352,0.315888818059882,-0.729150129259522
"903",2000,1.65165662,0.29753368,0.161741151,"Themisto","Spring",13,13,1.44669581352,0.315888818059882,0.648838435430616
"904",2001,1.386010151,0.49775502,0.281631415,"Themisto","Spring",12,13,1.44669581352,0.315888818059882,-0.192110828400694
"905",2002,1.283166872,0.524231451,0.296611866,"Themisto","Spring",12,13,1.44669581352,0.315888818059882,-0.517678791304986
"906",2003,1.43610822,0.66612707,0.37689687,"Themisto","Spring",12,13,1.44669581352,0.315888818059882,-0.0335168354012237
"907",2004,0.955993367,0.636222878,0.375983694,"Themisto","Spring",11,13,1.44669581352,0.315888818059882,-1.55340239497487
"908",2005,1.276513872,0.87872997,0.477683053,"Themisto","Spring",13,13,1.44669581352,0.315888818059882,-0.538739998981982
"909",2006,1.756496193,0.466212812,0.253436172,"Themisto","Spring",13,13,1.44669581352,0.315888818059882,0.980726007912292
"910",2007,1.136872011,0.795590037,0.43248767,"Themisto","Spring",13,13,1.44669581352,0.315888818059882,-0.980800157545521
"911",2008,0.92712544,0.280742615,0.275127763,"Themisto","Spring",4,4,1.44669581352,0.315888818059882,-1.64478874786099
"912",2009,1.444672447,0.674852781,0.366854151,"Themisto","Spring",13,13,1.44669581352,0.315888818059882,-0.00640531226279891
"913",2010,1.359720185,0.407086528,0.221294758,"Themisto","Spring",13,13,1.44669581352,0.315888818059882,-0.275336205485794
"914",2011,1.374300992,0.63683063,0.558206659,"Themisto","Spring",6,6,1.44669581352,0.315888818059882,-0.229178170866044
"915",2012,0.944302722,0.758102288,0.448009823,"Themisto","Spring",11,11,1.44669581352,0.315888818059882,-1.59041112821146
"916",2013,1.733894429,0.48696958,0.264719679,"Themisto","Spring",13,13,1.44669581352,0.315888818059882,0.909176264116943
"917",2014,1.724374708,0.394273776,0.199530061,"Themisto","Spring",15,15,1.44669581352,0.315888818059882,0.879039961545463
"918",2015,1.066824451,0.437246734,0.221277377,"Themisto","Spring",15,15,1.44669581352,0.315888818059882,-1.20254767121256
"919",2016,2.035871471,0.277607151,0.140488602,"Themisto","Spring",15,15,1.44669581352,0.315888818059882,1.865136161193
"920",2017,1.421302123,0.36742525,0.199734641,"Themisto","Spring",13,13,1.44669581352,0.315888818059882,-0.0803880639902433
"921",2018,1.785542219,0.309730376,0.162246693,"Themisto","Spring",14,14,1.44669581352,0.315888818059882,1.07267616359806
"922",2019,1.314666115,0.558491414,0.387014804,"Themisto","Spring",8,8,1.44669581352,0.315888818059882,-0.417962558253555
"923",2020,1.810285555,0.16634551,0.115271557,"Themisto","Spring",8,8,1.44669581352,0.315888818059882,1.15100541928988
"924",2021,1.735634026,0.556904691,0.385915262,"Themisto","Spring",8,8,1.44669581352,0.315888818059882,0.914683255502977
"925",2022,1.968367837,0.382480931,0.374831313,"Themisto","Spring",4,4,1.44669581352,0.315888818059882,1.65144187972209
"926",1997,2.984,0.779,0.423472139,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,-0.75951004924101
"927",1998,2.959,0.478,0.259966475,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,-0.845159169991644
"928",1999,3.183,0.416,0.225973878,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,-0.0777430480659608
"929",2000,3.189,0.321,0.181615299,"Thysanoessa","Fall",12,12,3.20569230769231,0.291888577266157,-0.0571872590858078
"930",2001,3.07,0.456,0.24768035,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,-0.464877073858828
"931",2002,3.781,0.325,0.176442102,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,1.97098392028922
"932",2003,2.839,0.485,0.2633893,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,-1.25627494959469
"933",2004,3.314,0.451,0.245287121,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,0.371058344667364
"934",2005,2.957,0.458,0.248849169,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,-0.852011099651696
"935",2006,2.87,0.451,0.244997435,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,-1.1500700398639
"936",2007,3.337,0.685,0.372508443,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,0.449855535757948
"937",2008,3.259,0.236,0.12839235,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,0.182630279015968
"938",2009,3.564,0.371,0.20174658,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,1.22754955217371
"939",2010,3.686,0.41,0.222687508,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,1.6455172614368
"940",2011,3.189,0.418,0.227422499,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,-0.0571872590858078
"941",2012,3.196,0.38,0.206567811,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,-0.0332055052756297
"942",2013,3.279,0.472,0.256579769,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,0.251149575616476
"943",2014,3.075,0.396,0.215206632,"Thysanoessa","Fall",13,13,3.20569230769231,0.291888577266157,-0.4477472497087
"944",2015,2.853,0.592,0.299750295,"Thysanoessa","Fall",15,15,3.20569230769231,0.291888577266157,-1.20831144197433
"945",2016,2.701,0.422,0.213807956,"Thysanoessa","Fall",15,15,3.20569230769231,0.291888577266157,-1.72905809613819
"946",2017,3.161,0.477,0.241640699,"Thysanoessa","Fall",15,15,3.20569230769231,0.291888577266157,-0.153114274326518
"947",2018,3.89,0.624,0.432458611,"Thysanoessa","Fall",8,8,3.20569230769231,0.291888577266157,2.34441408676198
"948",2019,3.487,0.491,0.39275924,"Thysanoessa","Fall",6,6,3.20569230769231,0.291888577266157,0.963750260261755
"949",2020,3.11,0.364,0.252217366,"Thysanoessa","Fall",8,8,3.20569230769231,0.291888577266157,-0.327838480657813
"950",2021,3.276,0.423,0.293361343,"Thysanoessa","Fall",8,8,3.20569230769231,0.291888577266157,0.240871681126399
"951",2022,3.139,0.305,0.29924257,"Thysanoessa","Fall",4,4,3.20569230769231,0.291888577266157,-0.228485500587078
"952",1998,2.184,0.673,0.365837001,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,-1.47028449853023
"953",1999,2.576,0.682,0.370769871,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,-0.604735866008079
"954",2000,2.901,0.287,0.155884726,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,0.11287460738401
"955",2001,3.106,0.283,0.153784709,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,0.565521213677483
"956",2002,3.585,0.513,0.278709986,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,1.62316864984613
"957",2003,2.791,0.404,0.219716305,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,-0.130008937456389
"958",2004,2.369,0.602,0.327266065,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,-1.06179853675319
"959",2005,2.662,0.379,0.206128526,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,-0.414845094587403
"960",2006,2.336,0.469,0.255001765,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,-1.13466360020531
"961",2007,2.915,0.585,0.317883373,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,0.143787058545516
"962",2008,3.172,0.396,0.388023112,"Thysanoessa","Spring",4,4,2.84988,0.452891940754083,0.711251340581723
"963",2009,3.724,0.17,0.092160514,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,1.93008512923536
"964",2010,2.813,0.568,0.308551899,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,-0.0814322284883086
"965",2011,2.588,0.438,0.350373659,"Thysanoessa","Spring",4,6,2.84988,0.452891940754083,-0.578239479298217
"966",2012,3.626,0.438,0.258767498,"Thysanoessa","Spring",11,11,2.84988,0.452891940754083,1.71369797110483
"967",2013,3.043,0.796,0.432687042,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,0.426415183450709
"968",2014,3.266,0.741,0.374930993,"Thysanoessa","Spring",15,15,2.84988,0.452891940754083,0.918806369808973
"969",2015,2.653,0.33,0.166912096,"Thysanoessa","Spring",15,15,2.84988,0.452891940754083,-0.434717384619799
"970",2016,2.282,0.468,0.236872458,"Thysanoessa","Spring",15,15,2.84988,0.452891940754083,-1.25389734039969
"971",2017,2.078,0.344,0.187257465,"Thysanoessa","Spring",13,13,2.84988,0.452891940754083,-1.70433591446734
"972",2018,3.008,0.453,0.237487582,"Thysanoessa","Spring",14,14,2.84988,0.452891940754083,0.349134055546945
"973",2019,2.667,0.481,0.333104786,"Thysanoessa","Spring",8,8,2.84988,0.452891940754083,-0.403804933458294
"974",2020,2.455,0.647,0.448385252,"Thysanoessa","Spring",8,8,2.84988,0.452891940754083,-0.871907765332519
"975",2021,3.056,0.479,0.332159375,"Thysanoessa","Spring",8,8,2.84988,0.452891940754083,0.455119602386392
"976",2022,3.391,0.232,0.227821778,"Thysanoessa","Spring",4,4,2.84988,0.452891940754083,1.1948103980367
"977",1997,3.01,0.578,0.50651423,"ThysanoessaInermis","Fall",5,13,2.28330769230769,0.632003149943465,1.14982386995589
"978",1998,1.799,0.659,0.52699116,"ThysanoessaInermis","Fall",6,13,2.28330769230769,0.632003149943465,-0.766305820391901
"979",1999,1.664,0.616,0.382081937,"ThysanoessaInermis","Fall",10,13,2.28330769230769,0.632003149943465,-0.979912350694917
"980",2000,1.769,0.584,0.381611937,"ThysanoessaInermis","Fall",9,12,2.28330769230769,0.632003149943465,-0.813773938237016
"981",2001,2.106,0.92,0.520496893,"ThysanoessaInermis","Fall",12,13,2.28330769230769,0.632003149943465,-0.280548747776895
"982",2002,3.155,1,0.56569963,"ThysanoessaInermis","Fall",12,13,2.28330769230769,0.632003149943465,1.37925310620728
"983",2003,2.103,0.769,0.532645453,"ThysanoessaInermis","Fall",8,13,2.28330769230769,0.632003149943465,-0.285295559561406
"984",2004,2.148,1.105,0.652942763,"ThysanoessaInermis","Fall",11,13,2.28330769230769,0.632003149943465,-0.214093382793734
"985",2005,2.187,0.656,0.428584678,"ThysanoessaInermis","Fall",9,13,2.28330769230769,0.632003149943465,-0.152384829595086
"986",2006,2.276,0.517,0.382877183,"ThysanoessaInermis","Fall",7,13,2.28330769230769,0.632003149943465,-0.0115627466545794
"987",2007,2.441,1.327,0.750895682,"ThysanoessaInermis","Fall",12,13,2.28330769230769,0.632003149943465,0.249511901493551
"988",2008,2.221,0.74,0.483505496,"ThysanoessaInermis","Fall",9,13,2.28330769230769,0.632003149943465,-0.0985876293706224
"989",2009,3.079,0.798,0.471590216,"ThysanoessaInermis","Fall",11,13,2.28330769230769,0.632003149943465,1.25900054099965
"990",2010,3.063,0.964,0.569563969,"ThysanoessaInermis","Fall",11,13,2.28330769230769,0.632003149943465,1.23368421148226
"991",2011,2.779,0.811,0.479297032,"ThysanoessaInermis","Fall",11,13,2.28330769230769,0.632003149943465,0.784319362548508
"992",2012,2.949,0.692,0.428665874,"ThysanoessaInermis","Fall",10,13,2.28330769230769,0.632003149943465,1.05330536367082
"993",2013,2.792,1.037,0.563887858,"ThysanoessaInermis","Fall",13,13,2.28330769230769,0.632003149943465,0.804888880281391
"994",2014,2.355,0.84,0.496393642,"ThysanoessaInermis","Fall",11,13,2.28330769230769,0.632003149943465,0.113436630337556
"995",2015,1.056,0.492,0.364312201,"ThysanoessaInermis","Fall",7,15,2.28330769230769,0.632003149943465,-1.94193287235591
"996",2016,0.858,0.264,0.298818269,"ThysanoessaInermis","Fall",3,15,2.28330769230769,0.632003149943465,-2.25522245013366
"997",2017,1.169,0.733,0.454459945,"ThysanoessaInermis","Fall",10,15,2.28330769230769,0.632003149943465,-1.76313629513931
"998",2018,3.119,1.409,1.127821218,"ThysanoessaInermis","Fall",6,8,2.28330769230769,0.632003149943465,1.32229136479314
"999",2019,2.337,0.674,0.539210526,"ThysanoessaInermis","Fall",6,6,2.28330769230769,0.632003149943465,0.0849557596304875
"1000",2020,2.356,0.711,0.697041138,"ThysanoessaInermis","Fall",4,8,2.28330769230769,0.632003149943465,0.115018900932393
"1001",2021,2.374,0.386,0.377979747,"ThysanoessaInermis","Fall",4,8,2.28330769230769,0.632003149943465,0.143499771639462
"1002",2022,2.201,1.125,1.273167781,"ThysanoessaInermis","Fall",3,4,2.28330769230769,0.632003149943465,-0.130233041267365
"1003",1998,1.593,0.866,0.599810607,"ThysanoessaInermis","Spring",8,13,2.20252,0.593062540265921,-1.02774995656731
"1004",1999,1.954,0.622,0.431054216,"ThysanoessaInermis","Spring",8,13,2.20252,0.593062540265921,-0.419045181792408
"1005",2000,1.994,0.689,0.37434934,"ThysanoessaInermis","Spring",13,13,2.20252,0.593062540265921,-0.351598669351975
"1006",2001,2.696,0.556,0.302077864,"ThysanoessaInermis","Spring",13,13,2.20252,0.593062540265921,0.832087623977618
"1007",2002,3.197,0.946,0.535172581,"ThysanoessaInermis","Spring",12,13,2.20252,0.593062540265921,1.67685519229404
"1008",2003,1.867,1.009,0.659484843,"ThysanoessaInermis","Spring",9,13,2.20252,0.593062540265921,-0.565741346350349
"1009",2004,1.734,0.73,0.476772329,"ThysanoessaInermis","Spring",9,13,2.20252,0.593062540265921,-0.790001000214787
"1010",2005,1.817,0.666,0.435363218,"ThysanoessaInermis","Spring",9,13,2.20252,0.593062540265921,-0.65004948690089
"1011",2006,1.401,0.872,0.697520739,"ThysanoessaInermis","Spring",6,13,2.20252,0.593062540265921,-1.35149321628139
"1012",2007,2.639,0.823,0.465393718,"ThysanoessaInermis","Spring",12,13,2.20252,0.593062540265921,0.735976343750001
"1013",2008,3.126,0.447,0.438015231,"ThysanoessaInermis","Spring",4,4,2.20252,0.593062540265921,1.55713763271227
"1014",2009,3.313,0.428,0.232829177,"ThysanoessaInermis","Spring",13,13,2.20252,0.593062540265921,1.87245007837129
"1015",2010,1.951,1.04,0.588355236,"ThysanoessaInermis","Spring",12,13,2.20252,0.593062540265921,-0.42410367022544
"1016",2011,2.177,0.73,0.583966378,"ThysanoessaInermis","Spring",4,6,2.20252,0.593062540265921,-0.0430308749369956
"1017",2012,3.159,0.66,0.389935294,"ThysanoessaInermis","Spring",11,11,2.20252,0.593062540265921,1.61278100547563
"1018",2013,2.483,1.185,0.774372556,"ThysanoessaInermis","Spring",9,13,2.20252,0.593062540265921,0.472934945232314
"1019",2014,2.761,1.449,0.819987949,"ThysanoessaInermis","Spring",12,15,2.20252,0.593062540265921,0.941688206693321
"1020",2015,1.805,0.556,0.328763085,"ThysanoessaInermis","Spring",11,15,2.20252,0.593062540265921,-0.670283440633019
"1021",2016,1.904,NA,NA,"ThysanoessaInermis","Spring",1,15,2.20252,0.593062540265921,-0.503353322342949
"1022",2017,1.065,NA,NA,"ThysanoessaInermis","Spring",1,13,2.20252,0.593062540265921,-1.91804392078102
"1023",2018,2.177,0.633,0.331383348,"ThysanoessaInermis","Spring",14,14,2.20252,0.593062540265921,-0.0430308749369956
"1024",2019,1.755,0.892,0.660986864,"ThysanoessaInermis","Spring",7,8,2.20252,0.593062540265921,-0.75459158118356
"1025",2020,2.239,1.279,1.447388709,"ThysanoessaInermis","Spring",3,8,2.20252,0.593062540265921,0.0615112193456747
"1026",2021,1.805,1.076,0.943502669,"ThysanoessaInermis","Spring",5,8,2.20252,0.593062540265921,-0.670283440633019
"1027",2022,2.451,0.683,0.669166228,"ThysanoessaInermis","Spring",4,4,2.20252,0.593062540265921,0.418977735279968
"1028",1997,1.87,0.75,1.041286259,"ThysanoessaInspinata","Fall",2,13,1.79923076923077,0.398084645038445,0.177774329282147
"1029",1998,1.91,0.52,0.387795599,"ThysanoessaInspinata","Fall",7,13,1.79923076923077,0.398084645038445,0.278255471919881
"1030",1999,1.59,0.73,0.473892067,"ThysanoessaInspinata","Fall",9,13,1.79923076923077,0.398084645038445,-0.525593669181997
"1031",2000,1.7,1.03,0.821033568,"ThysanoessaInspinata","Fall",6,12,1.79923076923077,0.398084645038445,-0.249270526928227
"1032",2001,1.55,0.48,0.383335725,"ThysanoessaInspinata","Fall",6,13,1.79923076923077,0.398084645038445,-0.626074811819732
"1033",2002,2.34,0.63,0.46969935,"ThysanoessaInspinata","Fall",7,13,1.79923076923077,0.398084645038445,1.35842775527553
"1034",2003,0.95,0.56,0.416713306,"ThysanoessaInspinata","Fall",7,13,1.79923076923077,0.398084645038445,-2.13329195138575
"1035",2004,1.89,0.46,0.317322551,"ThysanoessaInspinata","Fall",8,13,1.79923076923077,0.398084645038445,0.228014900601013
"1036",2005,2.13,0.38,0.281663629,"ThysanoessaInspinata","Fall",7,13,1.79923076923077,0.398084645038445,0.830901756427422
"1037",2006,1.67,0.54,0.349567007,"ThysanoessaInspinata","Fall",9,13,1.79923076923077,0.398084645038445,-0.324631383906528
"1038",2007,2,0.89,0.552916004,"ThysanoessaInspinata","Fall",10,13,1.79923076923077,0.398084645038445,0.504338042854784
"1039",2008,2.13,0.94,0.612299159,"ThysanoessaInspinata","Fall",9,13,1.79923076923077,0.398084645038445,0.830901756427422
"1040",2009,1.96,0.52,0.339797958,"ThysanoessaInspinata","Fall",9,13,1.79923076923077,0.398084645038445,0.40385690021705
"1041",2010,2.83,0.6,0.355455023,"ThysanoessaInspinata","Fall",11,13,1.79923076923077,0.398084645038445,2.58932175258778
"1042",2011,2.04,0.38,0.2084867,"ThysanoessaInspinata","Fall",13,13,1.79923076923077,0.398084645038445,0.604819185492519
"1043",2012,1.54,0.88,0.49831741,"ThysanoessaInspinata","Fall",12,13,1.79923076923077,0.398084645038445,-0.651195097479166
"1044",2013,1.79,0.8,0.524650109,"ThysanoessaInspinata","Fall",9,13,1.79923076923077,0.398084645038445,-0.0231879559933232
"1045",2014,1.42,1.02,0.579864429,"ThysanoessaInspinata","Fall",12,13,1.79923076923077,0.398084645038445,-0.95263852539237
"1046",2015,1.87,0.51,0.275388851,"ThysanoessaInspinata","Fall",13,15,1.79923076923077,0.398084645038445,0.177774329282147
"1047",2016,1.7,0.53,0.312519721,"ThysanoessaInspinata","Fall",11,15,1.79923076923077,0.398084645038445,-0.249270526928227
"1048",2017,1.93,0.69,0.409450423,"ThysanoessaInspinata","Fall",11,15,1.79923076923077,0.398084645038445,0.328496043238748
"1049",2018,2.24,0.48,0.387581209,"ThysanoessaInspinata","Fall",6,8,1.79923076923077,0.398084645038445,1.10722489868119
"1050",2019,1.34,0.94,0.819932328,"ThysanoessaInspinata","Fall",5,6,1.79923076923077,0.398084645038445,-1.15360081066784
"1051",2020,1.62,0.65,0.481544443,"ThysanoessaInspinata","Fall",7,8,1.79923076923077,0.398084645038445,-0.450232812203696
"1052",2021,1.81,0.95,0.700211737,"ThysanoessaInspinata","Fall",7,8,1.79923076923077,0.398084645038445,0.0270526153255442
"1053",2022,0.96,1.19,1.642343412,"ThysanoessaInspinata","Fall",2,4,1.79923076923077,0.398084645038445,-2.10817166572632
"1054",1998,0.97,0.51,0.375193148,"ThysanoessaInspinata","Spring",7,13,1.51588039552,0.304622202747585,-1.79199149174404
"1055",1999,1.7,0.96,0.630028724,"ThysanoessaInspinata","Spring",9,13,1.51588039552,0.304622202747585,0.604419516434803
"1056",2000,1.47,0.86,0.531360277,"ThysanoessaInspinata","Spring",10,13,1.51588039552,0.304622202747585,-0.150614088881818
"1057",2001,1.38,0.79,0.46621371,"ThysanoessaInspinata","Spring",11,13,1.51588039552,0.304622202747585,-0.446062021397018
"1058",2002,1.97,0.61,0.45538049,"ThysanoessaInspinata","Spring",7,13,1.51588039552,0.304622202747585,1.4907633139804
"1059",2003,1.4,0.84,0.581652748,"ThysanoessaInspinata","Spring",8,13,1.51588039552,0.304622202747585,-0.380406925282529
"1060",2004,1.25,0.83,0.57339738,"ThysanoessaInspinata","Spring",8,13,1.51588039552,0.304622202747585,-0.872820146141195
"1061",2005,1.62,0.84,0.547250308,"ThysanoessaInspinata","Spring",9,13,1.51588039552,0.304622202747585,0.341799131976848
"1062",2006,1.19,0.56,0.34577244,"ThysanoessaInspinata","Spring",10,13,1.51588039552,0.304622202747585,-1.06978543448466
"1063",2007,1.12,0.65,0.386813714,"ThysanoessaInspinata","Spring",11,13,1.51588039552,0.304622202747585,-1.29957827088537
"1064",2008,1.485,NA,NA,"ThysanoessaInspinata","Spring",NA,4,1.51588039552,0.304622202747585,-0.101372766795951
"1065",2009,1.85,1,0.620086951,"ThysanoessaInspinata","Spring",10,13,1.51588039552,0.304622202747585,1.09683273729347
"1066",2010,1.41,0.76,0.469314273,"ThysanoessaInspinata","Spring",10,13,1.51588039552,0.304622202747585,-0.347579377225285
"1067",2011,1.84,0.56,0.633701137,"ThysanoessaInspinata","Spring",3,6,1.51588039552,0.304622202747585,1.06400518923623
"1068",2012,1.01,0.69,0.424936035,"ThysanoessaInspinata","Spring",10,11,1.51588039552,0.304622202747585,-1.66068129951506
"1069",2013,1.54,1.22,0.798353514,"ThysanoessaInspinata","Spring",9,13,1.51588039552,0.304622202747585,0.0791787475188929
"1070",2014,1.43,0.68,0.356045627,"ThysanoessaInspinata","Spring",14,15,1.51588039552,0.304622202747585,-0.281924281110796
"1071",2015,1.51,0.76,0.38557362,"ThysanoessaInspinata","Spring",15,15,1.51588039552,0.304622202747585,-0.0193038966528404
"1072",2016,1.9,0.52,0.262617534,"ThysanoessaInspinata","Spring",15,15,1.51588039552,0.304622202747585,1.26097047757969
"1073",2017,1.37,0.81,0.456541587,"ThysanoessaInspinata","Spring",12,13,1.51588039552,0.304622202747585,-0.478889569454262
"1074",2018,1.71,0.8,0.475490312,"ThysanoessaInspinata","Spring",11,14,1.51588039552,0.304622202747585,0.637247064492047
"1075",2019,1.9,0.52,0.451604174,"ThysanoessaInspinata","Spring",5,8,1.51588039552,0.304622202747585,1.26097047757969
"1076",2020,1.09,0.71,0.571473889,"ThysanoessaInspinata","Spring",6,8,1.51588039552,0.304622202747585,-1.3980609150571
"1077",2021,1.87,0.63,0.621253848,"ThysanoessaInspinata","Spring",4,8,1.51588039552,0.304622202747585,1.16248783340796
"1078",2022,1.912009888,0.769581674,1.066585785,"ThysanoessaInspinata","Spring",2,8,1.51588039552,0.304622202747585,1.3003959951279
"1079",1997,1.64,NA,NA,"ThysanoessaLongipes","Fall",1,13,1.43692307692308,0.402519755845789,0.504514176329582
"1080",1998,1.16,0.19,0.22020216,"ThysanoessaLongipes","Fall",3,13,1.43692307692308,0.402519755845789,-0.687973876813067
"1081",1999,0.71,0.39,0.314562481,"ThysanoessaLongipes","Fall",6,13,1.43692307692308,0.402519755845789,-1.8059314266343
"1082",2000,1.38,0.61,0.53590885,"ThysanoessaLongipes","Fall",5,12,1.43692307692308,0.402519755845789,-0.14141685245602
"1083",2001,1.51,0.52,0.342306277,"ThysanoessaLongipes","Fall",9,13,1.43692307692308,0.402519755845789,0.181548661936782
"1084",2002,2.25,0.89,0.528702499,"ThysanoessaLongipes","Fall",11,13,1.43692307692308,0.402519755845789,2.01996774386503
"1085",2003,0.99,0.43,0.484804018,"ThysanoessaLongipes","Fall",3,13,1.43692307692308,0.402519755845789,-1.11031339563442
"1086",2004,0.98,0.44,0.272052681,"ThysanoessaLongipes","Fall",10,13,1.43692307692308,0.402519755845789,-1.13515689674156
"1087",2005,1.7,0.32,0.195622606,"ThysanoessaLongipes","Fall",10,13,1.43692307692308,0.402519755845789,0.653575182972414
"1088",2006,1.24,0.61,0.401568626,"ThysanoessaLongipes","Fall",9,13,1.43692307692308,0.402519755845789,-0.489225867955959
"1089",2007,1.36,0.94,0.583688073,"ThysanoessaLongipes","Fall",10,13,1.43692307692308,0.402519755845789,-0.191103854670296
"1090",2008,1.53,0.78,0.485161395,"ThysanoessaLongipes","Fall",10,13,1.43692307692308,0.402519755845789,0.231235664151059
"1091",2009,1.95,1.21,0.899818422,"ThysanoessaLongipes","Fall",7,13,1.43692307692308,0.402519755845789,1.27466271065088
"1092",2010,2.09,0.86,0.593821739,"ThysanoessaLongipes","Fall",8,13,1.43692307692308,0.402519755845789,1.62247172615082
"1093",2011,1.62,0.63,0.372767639,"ThysanoessaLongipes","Fall",11,13,1.43692307692308,0.402519755845789,0.454827174115306
"1094",2012,1.46,0.65,0.355542606,"ThysanoessaLongipes","Fall",13,13,1.43692307692308,0.402519755845789,0.0573311564010887
"1095",2013,1.67,0.66,0.374386509,"ThysanoessaLongipes","Fall",12,13,1.43692307692308,0.402519755845789,0.579044679650998
"1096",2014,1.29,0.88,0.574669504,"ThysanoessaLongipes","Fall",9,13,1.43692307692308,0.402519755845789,-0.365008362420266
"1097",2015,0.61,0.63,0.715476831,"ThysanoessaLongipes","Fall",3,15,1.43692307692308,0.402519755845789,-2.05436643770569
"1098",2016,1.03,0.48,0.4239002,"ThysanoessaLongipes","Fall",5,15,1.43692307692308,0.402519755845789,-1.01093939120587
"1099",2017,1.05,0.63,0.435690778,"ThysanoessaLongipes","Fall",8,15,1.43692307692308,0.402519755845789,-0.961252388991591
"1100",2018,1.82,0.63,0.466190955,"ThysanoessaLongipes","Fall",7,8,1.43692307692308,0.402519755845789,0.951697196258076
"1101",2019,1.7,0.55,0.54250194,"ThysanoessaLongipes","Fall",4,6,1.43692307692308,0.402519755845789,0.653575182972414
